slip_angle [rad],slip_ratio [-],Fx [N],Fy [N],Fz [N],w [rad/s]
-0.200796,-0.72,-0.820845,0.359133,1,16
-0.190796,-0.72,-0.828102,0.344325,1,16
-0.180796,-0.72,-0.835165,0.329115,1,16
-0.170796,-0.72,-0.842012,0.313511,1,16
-0.160796,-0.72,-0.848622,0.297517,1,16
-0.150796,-0.72,-0.854973,0.281142,1,16
-0.140796,-0.72,-0.861044,0.264398,1,16
-0.130796,-0.72,-0.866813,0.247296,1,16
-0.120796,-0.72,-0.872259,0.229851,1,16
-0.110796,-0.72,-0.877361,0.212079,1,16
-0.100796,-0.72,-0.882099,0.193999,1,16
-0.0907963,-0.72,-0.886454,0.175631,1,16
-0.0807963,-0.72,-0.890409,0.156998,1,16
-0.0707963,-0.72,-0.893945,0.138123,1,16
-0.0607963,-0.72,-0.897048,0.119032,1,16
-0.0507963,-0.72,-0.899704,0.0997532,1,16
-0.0407963,-0.72,-0.901902,0.0803145,1,16
-0.0307963,-0.72,-0.90363,0.0607461,1,16
-0.0207963,-0.72,-0.904882,0.0410788,1,16
-0.0107963,-0.72,-0.905651,0.0213444,1,16
-0.000796327,-0.72,-0.905933,0.00157484,1,16
0.00920367,-0.72,-0.905728,-0.0181973,1,16
0.0192037,-0.72,-0.905037,-0.0379395,1,16
0.0292037,-0.72,-0.903862,-0.0576196,1,16
0.0392037,-0.72,-0.902209,-0.0772059,1,16
0.0492037,-0.72,-0.900085,-0.0966672,1,16
0.0592037,-0.72,-0.897501,-0.115974,1,16
0.0692037,-0.72,-0.894469,-0.135096,1,16
0.0792037,-0.72,-0.891,-0.154007,1,16
0.0892037,-0.72,-0.887111,-0.172681,1,16
0.0992037,-0.72,-0.882819,-0.191092,1,16
0.109204,-0.72,-0.87814,-0.20922,1,16
0.119204,-0.72,-0.873095,-0.227042,1,16
0.129204,-0.72,-0.867702,-0.24454,1,16
0.139204,-0.72,-0.861983,-0.261698,1,16
0.149204,-0.72,-0.855959,-0.2785,1,16
0.159204,-0.72,-0.849651,-0.294934,1,16
0.169204,-0.72,-0.843081,-0.310989,1,16
0.179204,-0.72,-0.83627,-0.326657,1,16
0.189204,-0.72,-0.829241,-0.341929,1,16
0.199204,-0.72,-0.822013,-0.356802,1,16
0.209204,-0.72,-0.814609,-0.371271,1,16
0.219204,-0.72,-0.807048,-0.385335,1,16
0.229204,-0.72,-0.79935,-0.398992,1,16
0.239204,-0.72,-0.791533,-0.412245,1,16
0.249204,-0.72,-0.783617,-0.425096,1,16
0.259204,-0.72,-0.775619,-0.437547,1,16
0.269204,-0.72,-0.767554,-0.449603,1,16
0.279204,-0.72,-0.759439,-0.461269,1,16
0.289204,-0.72,-0.751289,-0.472552,1,16
0.299204,-0.72,-0.743117,-0.483458,1,16
0.309204,-0.72,-0.734936,-0.493995,1,16
0.319204,-0.72,-0.726758,-0.50417,1,16
0.329204,-0.72,-0.718595,-0.513993,1,16
0.339204,-0.72,-0.710456,-0.523471,1,16
0.349204,-0.72,-0.702352,-0.532615,1,16
0.359204,-0.72,-0.69429,-0.541432,1,16
0.369204,-0.72,-0.686279,-0.549932,1,16
0.379204,-0.72,-0.678326,-0.558126,1,16
0.389204,-0.72,-0.670438,-0.566021,1,16
0.399204,-0.72,-0.66262,-0.573629,1,16
0.409204,-0.72,-0.654877,-0.580957,1,16
0.419204,-0.72,-0.647214,-0.588016,1,16
0.429204,-0.72,-0.639635,-0.594814,1,16
0.439204,-0.72,-0.632144,-0.601361,1,16
0.449204,-0.72,-0.624743,-0.607666,1,16
0.459204,-0.72,-0.617436,-0.613737,1,16
0.469204,-0.72,-0.610224,-0.619583,1,16
0.479204,-0.72,-0.60311,-0.625211,1,16
0.489204,-0.72,-0.596094,-0.630631,1,16
0.499204,-0.72,-0.589178,-0.63585,1,16
0.509204,-0.72,-0.582363,-0.640876,1,16
0.519204,-0.72,-0.575649,-0.645715,1,16
0.529204,-0.72,-0.569037,-0.650376,1,16
0.539204,-0.72,-0.562527,-0.654865,1,16
0.549204,-0.72,-0.556118,-0.659189,1,16
0.559204,-0.72,-0.549811,-0.663354,1,16
0.569204,-0.72,-0.543605,-0.667366,1,16
0.579204,-0.72,-0.5375,-0.671232,1,16
0.589204,-0.72,-0.531494,-0.674958,1,16
0.599204,-0.72,-0.525587,-0.678548,1,16
0.609204,-0.72,-0.519778,-0.682008,1,16
0.619204,-0.72,-0.514066,-0.685343,1,16
0.629204,-0.72,-0.50845,-0.688559,1,16
0.639204,-0.72,-0.502929,-0.69166,1,16
0.649204,-0.72,-0.497501,-0.69465,1,16
0.659204,-0.72,-0.492166,-0.697534,1,16
0.669204,-0.72,-0.486921,-0.700316,1,16
0.679204,-0.72,-0.481766,-0.703001,1,16
0.689204,-0.72,-0.4767,-0.705591,1,16
0.699204,-0.72,-0.47172,-0.708091,1,16
0.709204,-0.72,-0.466825,-0.710504,1,16
0.719204,-0.72,-0.462014,-0.712833,1,16
0.729204,-0.72,-0.457286,-0.715083,1,16
0.739204,-0.72,-0.452638,-0.717255,1,16
0.749204,-0.72,-0.448071,-0.719353,1,16
0.759204,-0.72,-0.443581,-0.72138,1,16
0.769204,-0.72,-0.439168,-0.723339,1,16
0.779204,-0.72,-0.434831,-0.725232,1,16
0.789204,-0.72,-0.430567,-0.727062,1,16
0.799204,-0.72,-0.426375,-0.72883,1,16
0.809204,-0.72,-0.422255,-0.73054,1,16
0.819204,-0.72,-0.418204,-0.732194,1,16
0.829204,-0.72,-0.414222,-0.733793,1,16
0.839204,-0.72,-0.410306,-0.735341,1,16
0.849204,-0.72,-0.406456,-0.736838,1,16
0.859204,-0.72,-0.402671,-0.738287,1,16
0.869204,-0.72,-0.398948,-0.739689,1,16
0.879204,-0.72,-0.395287,-0.741046,1,16
0.889204,-0.72,-0.391687,-0.74236,1,16
0.899204,-0.72,-0.388145,-0.743632,1,16
0.909204,-0.72,-0.384662,-0.744865,1,16
0.919204,-0.72,-0.381236,-0.746058,1,16
0.929204,-0.72,-0.377865,-0.747214,1,16
0.939204,-0.72,-0.374549,-0.748335,1,16
0.949204,-0.72,-0.371287,-0.749421,1,16
0.959204,-0.72,-0.368076,-0.750473,1,16
0.969204,-0.72,-0.364917,-0.751493,1,16
0.979204,-0.72,-0.361808,-0.752482,1,16
0.989204,-0.72,-0.358749,-0.753441,1,16
0.999204,-0.72,-0.355738,-0.754371,1,16
1.0092,-0.72,-0.352773,-0.755273,1,16
1.0192,-0.72,-0.349856,-0.756148,1,16
1.0292,-0.72,-0.346983,-0.756997,1,16
1.0392,-0.72,-0.344155,-0.757821,1,16
1.0492,-0.72,-0.34137,-0.758621,1,16
1.0592,-0.72,-0.338628,-0.759397,1,16
1.0692,-0.72,-0.335928,-0.76015,1,16
1.0792,-0.72,-0.333268,-0.760882,1,16
1.0892,-0.72,-0.330649,-0.761592,1,16
1.0992,-0.72,-0.328069,-0.762282,1,16
1.1092,-0.72,-0.325527,-0.762952,1,16
1.1192,-0.72,-0.323023,-0.763603,1,16
1.1292,-0.72,-0.320556,-0.764235,1,16
1.1392,-0.72,-0.318125,-0.764849,1,16
1.1492,-0.72,-0.31573,-0.765446,1,16
1.1592,-0.72,-0.313369,-0.766026,1,16
1.1692,-0.72,-0.311043,-0.76659,1,16
1.1792,-0.72,-0.30875,-0.767138,1,16
1.1892,-0.72,-0.30649,-0.767671,1,16
1.1992,-0.72,-0.304262,-0.768189,1,16
1.2092,-0.72,-0.302066,-0.768693,1,16
1.2192,-0.72,-0.2999,-0.769183,1,16
1.2292,-0.72,-0.297765,-0.76966,1,16
1.2392,-0.72,-0.29566,-0.770123,1,16
1.2492,-0.72,-0.293584,-0.770574,1,16
1.2592,-0.72,-0.291536,-0.771013,1,16
1.2692,-0.72,-0.289516,-0.77144,1,16
1.2792,-0.72,-0.287524,-0.771855,1,16
1.2892,-0.72,-0.285559,-0.77226,1,16
1.2992,-0.72,-0.283621,-0.772653,1,16
1.3092,-0.72,-0.281708,-0.773036,1,16
1.3192,-0.72,-0.279821,-0.773409,1,16
1.3292,-0.72,-0.27796,-0.773772,1,16
1.3392,-0.72,-0.276122,-0.774126,1,16
1.3492,-0.72,-0.274309,-0.77447,1,16
1.3592,-0.72,-0.27252,-0.774805,1,16
1.3692,-0.72,-0.270753,-0.775132,1,16
1.3792,-0.72,-0.26901,-0.77545,1,16
1.3892,-0.72,-0.267289,-0.775759,1,16
1.3992,-0.72,-0.26559,-0.776061,1,16
1.4092,-0.72,-0.263913,-0.776355,1,16
1.4192,-0.72,-0.262257,-0.776641,1,16
1.4292,-0.72,-0.260622,-0.77692,1,16
1.4392,-0.72,-0.259007,-0.777192,1,16
1.4492,-0.72,-0.257412,-0.777457,1,16
1.4592,-0.72,-0.255838,-0.777715,1,16
1.4692,-0.72,-0.254282,-0.777967,1,16
1.4792,-0.72,-0.252746,-0.778212,1,16
1.4892,-0.72,-0.251229,-0.778451,1,16
1.4992,-0.72,-0.249729,-0.778685,1,16
1.5092,-0.72,-0.248248,-0.778912,1,16
1.5192,-0.72,-0.246785,-0.779133,1,16
1.5292,-0.72,-0.24534,-0.779349,1,16
1.5392,-0.72,-0.243911,-0.77956,1,16
1.5492,-0.72,-0.2425,-0.779765,1,16
1.5592,-0.72,-0.241105,-0.779965,1,16
1.5692,-0.72,-0.239726,-0.780161,1,16
-1.5708,-0.71,-0.236644,0.781042,1,16
-1.5608,-0.71,-0.238006,0.780857,1,16
-1.5508,-0.71,-0.239383,0.780668,1,16
-1.5408,-0.71,-0.240777,0.780474,1,16
-1.5308,-0.71,-0.242187,0.780275,1,16
-1.5208,-0.71,-0.243615,0.78007,1,16
-1.5108,-0.71,-0.24506,0.779861,1,16
-1.5008,-0.71,-0.246523,0.779646,1,16
-1.4908,-0.71,-0.248003,0.779425,1,16
-1.4808,-0.71,-0.249502,0.779198,1,16
-1.4708,-0.71,-0.25102,0.778966,1,16
-1.4608,-0.71,-0.252556,0.778727,1,16
-1.4508,-0.71,-0.254112,0.778482,1,16
-1.4408,-0.71,-0.255687,0.778231,1,16
-1.4308,-0.71,-0.257282,0.777973,1,16
-1.4208,-0.71,-0.258897,0.777708,1,16
-1.4108,-0.71,-0.260534,0.777435,1,16
-1.4008,-0.71,-0.262191,0.777156,1,16
-1.3908,-0.71,-0.263869,0.776869,1,16
-1.3808,-0.71,-0.26557,0.776575,1,16
-1.3708,-0.71,-0.267292,0.776272,1,16
-1.3608,-0.71,-0.269038,0.775961,1,16
-1.3508,-0.71,-0.270806,0.775642,1,16
-1.3408,-0.71,-0.272598,0.775314,1,16
-1.3308,-0.71,-0.274414,0.774977,1,16
-1.3208,-0.71,-0.276254,0.774631,1,16
-1.3108,-0.71,-0.278119,0.774276,1,16
-1.3008,-0.71,-0.28001,0.77391,1,16
-1.2908,-0.71,-0.281926,0.773535,1,16
-1.2808,-0.71,-0.283868,0.773149,1,16
-1.2708,-0.71,-0.285838,0.772752,1,16
-1.2608,-0.71,-0.287834,0.772344,1,16
-1.2508,-0.71,-0.289859,0.771925,1,16
-1.2408,-0.71,-0.291912,0.771494,1,16
-1.2308,-0.71,-0.293994,0.771051,1,16
-1.2208,-0.71,-0.296105,0.770595,1,16
-1.2108,-0.71,-0.298247,0.770126,1,16
-1.2008,-0.71,-0.300419,0.769644,1,16
-1.1908,-0.71,-0.302623,0.769148,1,16
-1.1808,-0.71,-0.304858,0.768637,1,16
-1.1708,-0.71,-0.307127,0.768112,1,16
-1.1608,-0.71,-0.309428,0.767572,1,16
-1.1508,-0.71,-0.311763,0.767016,1,16
-1.1408,-0.71,-0.314133,0.766444,1,16
-1.1308,-0.71,-0.316539,0.765855,1,16
-1.1208,-0.71,-0.31898,0.765248,1,16
-1.1108,-0.71,-0.321458,0.764623,1,16
-1.1008,-0.71,-0.323974,0.76398,1,16
-1.0908,-0.71,-0.326528,0.763318,1,16
-1.0808,-0.71,-0.329121,0.762636,1,16
-1.0708,-0.71,-0.331754,0.761933,1,16
-1.0608,-0.71,-0.334427,0.761209,1,16
-1.0508,-0.71,-0.337142,0.760463,1,16
-1.0408,-0.71,-0.3399,0.759694,1,16
-1.0308,-0.71,-0.342701,0.758901,1,16
-1.0208,-0.71,-0.345546,0.758084,1,16
-1.0108,-0.71,-0.348437,0.757242,1,16
-1.0008,-0.71,-0.351373,0.756373,1,16
-0.990796,-0.71,-0.354357,0.755477,1,16
-0.980796,-0.71,-0.357389,0.754553,1,16
-0.970796,-0.71,-0.36047,0.7536,1,16
-0.960796,-0.71,-0.363601,0.752617,1,16
-0.950796,-0.71,-0.366783,0.751602,1,16
-0.940796,-0.71,-0.370018,0.750554,1,16
-0.930796,-0.71,-0.373306,0.749473,1,16
-0.920796,-0.71,-0.376648,0.748357,1,16
-0.910796,-0.71,-0.380046,0.747205,1,16
-0.900796,-0.71,-0.383501,0.746015,1,16
-0.890796,-0.71,-0.387015,0.744785,1,16
-0.880796,-0.71,-0.390587,0.743515,1,16
-0.870796,-0.71,-0.39422,0.742203,1,16
-0.860796,-0.71,-0.397915,0.740847,1,16
-0.850796,-0.71,-0.401673,0.739446,1,16
-0.840796,-0.71,-0.405495,0.737997,1,16
-0.830796,-0.71,-0.409384,0.7365,1,16
-0.820796,-0.71,-0.413339,0.734951,1,16
-0.810796,-0.71,-0.417363,0.733349,1,16
-0.800796,-0.71,-0.421457,0.731692,1,16
-0.790796,-0.71,-0.425622,0.729978,1,16
-0.780796,-0.71,-0.42986,0.728204,1,16
-0.770796,-0.71,-0.434172,0.726368,1,16
-0.760796,-0.71,-0.43856,0.724467,1,16
-0.750796,-0.71,-0.443026,0.7225,1,16
-0.740796,-0.71,-0.44757,0.720462,1,16
-0.730796,-0.71,-0.452194,0.718352,1,16
-0.720796,-0.71,-0.4569,0.716167,1,16
-0.710796,-0.71,-0.461689,0.713902,1,16
-0.700796,-0.71,-0.466563,0.711556,1,16
-0.690796,-0.71,-0.471523,0.709124,1,16
-0.680796,-0.71,-0.476571,0.706603,1,16
-0.670796,-0.71,-0.481709,0.70399,1,16
-0.660796,-0.71,-0.486937,0.701281,1,16
-0.650796,-0.71,-0.492257,0.698471,1,16
-0.640796,-0.71,-0.497671,0.695556,1,16
-0.630796,-0.71,-0.50318,0.692533,1,16
-0.620796,-0.71,-0.508785,0.689395,1,16
-0.610796,-0.71,-0.514488,0.68614,1,16
-0.600796,-0.71,-0.52029,0.682762,1,16
-0.590796,-0.71,-0.526192,0.679255,1,16
-0.580796,-0.71,-0.532194,0.675614,1,16
-0.570796,-0.71,-0.538299,0.671834,1,16
-0.560796,-0.71,-0.544507,0.667909,1,16
-0.550796,-0.71,-0.550818,0.663833,1,16
-0.540796,-0.71,-0.557234,0.659599,1,16
-0.530796,-0.71,-0.563754,0.655202,1,16
-0.520796,-0.71,-0.570379,0.650633,1,16
-0.510796,-0.71,-0.577109,0.645887,1,16
-0.500796,-0.71,-0.583944,0.640956,1,16
-0.490796,-0.71,-0.590883,0.635832,1,16
-0.480796,-0.71,-0.597926,0.630508,1,16
-0.470796,-0.71,-0.605073,0.624976,1,16
-0.460796,-0.71,-0.61232,0.619227,1,16
-0.450796,-0.71,-0.619668,0.613253,1,16
-0.440796,-0.71,-0.627114,0.607046,1,16
-0.430796,-0.71,-0.634655,0.600595,1,16
-0.420796,-0.71,-0.642289,0.593893,1,16
-0.410796,-0.71,-0.650013,0.58693,1,16
-0.400796,-0.71,-0.657822,0.579696,1,16
-0.390796,-0.71,-0.665713,0.572181,1,16
-0.380796,-0.71,-0.67368,0.564376,1,16
-0.370796,-0.71,-0.681717,0.556272,1,16
-0.360796,-0.71,-0.689819,0.547857,1,16
-0.350796,-0.71,-0.697979,0.539123,1,16
-0.340796,-0.71,-0.706188,0.530059,1,16
-0.330796,-0.71,-0.714438,0.520655,1,16
-0.320796,-0.71,-0.72272,0.510903,1,16
-0.310796,-0.71,-0.731024,0.500793,1,16
-0.300796,-0.71,-0.739338,0.490315,1,16
-0.290796,-0.71,-0.74765,0.479462,1,16
-0.280796,-0.71,-0.755948,0.468225,1,16
-0.270796,-0.71,-0.764217,0.456596,1,16
-0.260796,-0.71,-0.772443,0.444569,1,16
-0.250796,-0.71,-0.780609,0.432138,1,16
-0.240796,-0.71,-0.788699,0.419297,1,16
-0.230796,-0.71,-0.796696,0.406043,1,16
-0.220796,-0.71,-0.80458,0.392373,1,16
-0.210796,-0.71,-0.812332,0.378285,1,16
-0.200796,-0.71,-0.819932,0.363778,1,16
-0.190796,-0.71,-0.827359,0.348855,1,16
-0.180796,-0.71,-0.834591,0.333517,1,16
-0.170796,-0.71,-0.841607,0.31777,1,16
-0.160796,-0.71,-0.848383,0.301621,1,16
-0.150796,-0.71,-0.854899,0.285077,1,16
-0.140796,-0.71,-0.86113,0.268149,1,16
-0.130796,-0.71,-0.867054,0.25085,1,16
-0.120796,-0.71,-0.872649,0.233195,1,16
-0.110796,-0.71,-0.877894,0.215199,1,16
-0.100796,-0.71,-0.882767,0.196883,1,16
-0.0907963,-0.71,-0.887247,0.178267,1,16
-0.0807963,-0.71,-0.891317,0.159374,1,16
-0.0707963,-0.71,-0.894958,0.14023,1,16
-0.0607963,-0.71,-0.898154,0.12086,1,16
-0.0507963,-0.71,-0.90089,0.101294,1,16
-0.0407963,-0.71,-0.903154,0.0815608,1,16
-0.0307963,-0.71,-0.904935,0.0616922,1,16
-0.0207963,-0.71,-0.906225,0.0417204,1,16
-0.0107963,-0.71,-0.907018,0.0216782,1,16
-0.000796327,-0.71,-0.907309,0.00159949,1,16
0.00920367,-0.71,-0.907098,-0.018482,1,16
0.0192037,-0.71,-0.906385,-0.0385322,1,16
0.0292037,-0.71,-0.905174,-0.0585175,1,16
0.0392037,-0.71,-0.90347,-0.0784047,1,16
0.0492037,-0.71,-0.901282,-0.0981614,1,16
0.0592037,-0.71,-0.898621,-0.117756,1,16
0.0692037,-0.71,-0.895497,-0.137159,1,16
0.0792037,-0.71,-0.891926,-0.156342,1,16
0.0892037,-0.71,-0.887924,-0.175276,1,16
0.0992037,-0.71,-0.883507,-0.193938,1,16
0.109204,-0.71,-0.878696,-0.212303,1,16
0.119204,-0.71,-0.873509,-0.230351,1,16
0.129204,-0.71,-0.867968,-0.248062,1,16
0.139204,-0.71,-0.862095,-0.265419,1,16
0.149204,-0.71,-0.855911,-0.282406,1,16
0.159204,-0.71,-0.849439,-0.299012,1,16
0.169204,-0.71,-0.842703,-0.315225,1,16
0.179204,-0.71,-0.835723,-0.331036,1,16
0.189204,-0.71,-0.828524,-0.346439,1,16
0.199204,-0.71,-0.821127,-0.361429,1,16
0.209204,-0.71,-0.813553,-0.376002,1,16
0.219204,-0.71,-0.805824,-0.390157,1,16
0.229204,-0.71,-0.797959,-0.403894,1,16
0.239204,-0.71,-0.789979,-0.417214,1,16
0.249204,-0.71,-0.781903,-0.43012,1,16
0.259204,-0.71,-0.773748,-0.442616,1,16
0.269204,-0.71,-0.76553,-0.454707,1,16
0.279204,-0.71,-0.757267,-0.466399,1,16
0.289204,-0.71,-0.748973,-0.477698,1,16
0.299204,-0.71,-0.740662,-0.488612,1,16
0.309204,-0.71,-0.732348,-0.499149,1,16
0.319204,-0.71,-0.724042,-0.509317,1,16
0.329204,-0.71,-0.715755,-0.519126,1,16
0.339204,-0.71,-0.707499,-0.528584,1,16
0.349204,-0.71,-0.699283,-0.537701,1,16
0.359204,-0.71,-0.691115,-0.546488,1,16
0.369204,-0.71,-0.683003,-0.554952,1,16
0.379204,-0.71,-0.674955,-0.563106,1,16
0.389204,-0.71,-0.666976,-0.570958,1,16
0.399204,-0.71,-0.659073,-0.578518,1,16
0.409204,-0.71,-0.651251,-0.585796,1,16
0.419204,-0.71,-0.643513,-0.592802,1,16
0.429204,-0.71,-0.635865,-0.599545,1,16
0.439204,-0.71,-0.628308,-0.606035,1,16
0.449204,-0.71,-0.620847,-0.612281,1,16
0.459204,-0.71,-0.613484,-0.618291,1,16
0.469204,-0.71,-0.60622,-0.624075,1,16
0.479204,-0.71,-0.599058,-0.629641,1,16
0.489204,-0.71,-0.591998,-0.634998,1,16
0.499204,-0.71,-0.585042,-0.640153,1,16
0.509204,-0.71,-0.578191,-0.645114,1,16
0.519204,-0.71,-0.571444,-0.649889,1,16
0.529204,-0.71,-0.564802,-0.654486,1,16
0.539204,-0.71,-0.558265,-0.65891,1,16
0.549204,-0.71,-0.551833,-0.663169,1,16
0.559204,-0.71,-0.545505,-0.66727,1,16
0.569204,-0.71,-0.539281,-0.671219,1,16
0.579204,-0.71,-0.53316,-0.675022,1,16
0.589204,-0.71,-0.527141,-0.678684,1,16
0.599204,-0.71,-0.521223,-0.682212,1,16
0.609204,-0.71,-0.515405,-0.68561,1,16
0.619204,-0.71,-0.509687,-0.688885,1,16
0.629204,-0.71,-0.504066,-0.692041,1,16
0.639204,-0.71,-0.498542,-0.695082,1,16
0.649204,-0.71,-0.493113,-0.698014,1,16
0.659204,-0.71,-0.487778,-0.70084,1,16
0.669204,-0.71,-0.482535,-0.703565,1,16
0.679204,-0.71,-0.477384,-0.706194,1,16
0.689204,-0.71,-0.472321,-0.708729,1,16
0.699204,-0.71,-0.467347,-0.711174,1,16
0.709204,-0.71,-0.46246,-0.713534,1,16
0.719204,-0.71,-0.457657,-0.715811,1,16
0.729204,-0.71,-0.452938,-0.718009,1,16
0.739204,-0.71,-0.448301,-0.720131,1,16
0.749204,-0.71,-0.443744,-0.72218,1,16
0.759204,-0.71,-0.439266,-0.724159,1,16
0.769204,-0.71,-0.434866,-0.726069,1,16
0.779204,-0.71,-0.430542,-0.727916,1,16
0.789204,-0.71,-0.426292,-0.729699,1,16
0.799204,-0.71,-0.422115,-0.731423,1,16
0.809204,-0.71,-0.41801,-0.733089,1,16
0.819204,-0.71,-0.413975,-0.734699,1,16
0.829204,-0.71,-0.410009,-0.736256,1,16
0.839204,-0.71,-0.40611,-0.737762,1,16
0.849204,-0.71,-0.402277,-0.739218,1,16
0.859204,-0.71,-0.398509,-0.740627,1,16
0.869204,-0.71,-0.394804,-0.74199,1,16
0.879204,-0.71,-0.391162,-0.743309,1,16
0.889204,-0.71,-0.38758,-0.744586,1,16
0.899204,-0.71,-0.384057,-0.745821,1,16
0.909204,-0.71,-0.380593,-0.747018,1,16
0.919204,-0.71,-0.377186,-0.748176,1,16
0.929204,-0.71,-0.373834,-0.749298,1,16
0.939204,-0.71,-0.370538,-0.750385,1,16
0.949204,-0.71,-0.367295,-0.751437,1,16
0.959204,-0.71,-0.364104,-0.752457,1,16
0.969204,-0.71,-0.360965,-0.753445,1,16
0.979204,-0.71,-0.357876,-0.754403,1,16
0.989204,-0.71,-0.354837,-0.755332,1,16
0.999204,-0.71,-0.351845,-0.756232,1,16
1.0092,-0.71,-0.348901,-0.757105,1,16
1.0192,-0.71,-0.346004,-0.757952,1,16
1.0292,-0.71,-0.343151,-0.758773,1,16
1.0392,-0.71,-0.340343,-0.759569,1,16
1.0492,-0.71,-0.337579,-0.760342,1,16
1.0592,-0.71,-0.334857,-0.761091,1,16
1.0692,-0.71,-0.332177,-0.761819,1,16
1.0792,-0.71,-0.329537,-0.762525,1,16
1.0892,-0.71,-0.326938,-0.763211,1,16
1.0992,-0.71,-0.324378,-0.763876,1,16
1.1092,-0.71,-0.321856,-0.764522,1,16
1.1192,-0.71,-0.319372,-0.76515,1,16
1.1292,-0.71,-0.316925,-0.765759,1,16
1.1392,-0.71,-0.314514,-0.766351,1,16
1.1492,-0.71,-0.312138,-0.766926,1,16
1.1592,-0.71,-0.309798,-0.767485,1,16
1.1692,-0.71,-0.307491,-0.768027,1,16
1.1792,-0.71,-0.305217,-0.768555,1,16
1.1892,-0.71,-0.302977,-0.769067,1,16
1.1992,-0.71,-0.300768,-0.769566,1,16
1.2092,-0.71,-0.298591,-0.77005,1,16
1.2192,-0.71,-0.296444,-0.770521,1,16
1.2292,-0.71,-0.294328,-0.770979,1,16
1.2392,-0.71,-0.292241,-0.771424,1,16
1.2492,-0.71,-0.290184,-0.771857,1,16
1.2592,-0.71,-0.288155,-0.772278,1,16
1.2692,-0.71,-0.286154,-0.772688,1,16
1.2792,-0.71,-0.28418,-0.773086,1,16
1.2892,-0.71,-0.282233,-0.773474,1,16
1.2992,-0.71,-0.280313,-0.773851,1,16
1.3092,-0.71,-0.278418,-0.774218,1,16
1.3192,-0.71,-0.276549,-0.774575,1,16
1.3292,-0.71,-0.274705,-0.774923,1,16
1.3392,-0.71,-0.272886,-0.775261,1,16
1.3492,-0.71,-0.27109,-0.77559,1,16
1.3592,-0.71,-0.269318,-0.775911,1,16
1.3692,-0.71,-0.267569,-0.776223,1,16
1.3792,-0.71,-0.265843,-0.776527,1,16
1.3892,-0.71,-0.264139,-0.776823,1,16
1.3992,-0.71,-0.262457,-0.777111,1,16
1.4092,-0.71,-0.260796,-0.777391,1,16
1.4192,-0.71,-0.259157,-0.777665,1,16
1.4292,-0.71,-0.257538,-0.777931,1,16
1.4392,-0.71,-0.25594,-0.77819,1,16
1.4492,-0.71,-0.254361,-0.778443,1,16
1.4592,-0.71,-0.252802,-0.778689,1,16
1.4692,-0.71,-0.251263,-0.778928,1,16
1.4792,-0.71,-0.249743,-0.779162,1,16
1.4892,-0.71,-0.248241,-0.779389,1,16
1.4992,-0.71,-0.246757,-0.779611,1,16
1.5092,-0.71,-0.245292,-0.779827,1,16
1.5192,-0.71,-0.243844,-0.780037,1,16
1.5292,-0.71,-0.242414,-0.780243,1,16
1.5392,-0.71,-0.241,-0.780443,1,16
1.5492,-0.71,-0.239604,-0.780637,1,16
1.5592,-0.71,-0.238224,-0.780827,1,16
1.5692,-0.71,-0.23686,-0.781013,1,16
-1.5708,-0.7,-0.233771,0.781883,1,16
-1.5608,-0.7,-0.235117,0.781708,1,16
-1.5508,-0.7,-0.23648,0.781529,1,16
-1.5408,-0.7,-0.237858,0.781346,1,16
-1.5308,-0.7,-0.239254,0.781157,1,16
-1.5208,-0.7,-0.240666,0.780963,1,16
-1.5108,-0.7,-0.242096,0.780765,1,16
-1.5008,-0.7,-0.243543,0.780561,1,16
-1.4908,-0.7,-0.245008,0.780351,1,16
-1.4808,-0.7,-0.24649,0.780136,1,16
-1.4708,-0.7,-0.247992,0.779915,1,16
-1.4608,-0.7,-0.249512,0.779688,1,16
-1.4508,-0.7,-0.251051,0.779455,1,16
-1.4408,-0.7,-0.25261,0.779216,1,16
-1.4308,-0.7,-0.254189,0.778971,1,16
-1.4208,-0.7,-0.255788,0.778718,1,16
-1.4108,-0.7,-0.257407,0.778459,1,16
-1.4008,-0.7,-0.259047,0.778193,1,16
-1.3908,-0.7,-0.260709,0.77792,1,16
-1.3808,-0.7,-0.262392,0.777639,1,16
-1.3708,-0.7,-0.264097,0.77735,1,16
-1.3608,-0.7,-0.265825,0.777054,1,16
-1.3508,-0.7,-0.267576,0.776749,1,16
-1.3408,-0.7,-0.26935,0.776436,1,16
-1.3308,-0.7,-0.271148,0.776114,1,16
-1.3208,-0.7,-0.27297,0.775783,1,16
-1.3108,-0.7,-0.274817,0.775443,1,16
-1.3008,-0.7,-0.276689,0.775094,1,16
-1.2908,-0.7,-0.278587,0.774735,1,16
-1.2808,-0.7,-0.280511,0.774365,1,16
-1.2708,-0.7,-0.282462,0.773985,1,16
-1.2608,-0.7,-0.28444,0.773595,1,16
-1.2508,-0.7,-0.286445,0.773193,1,16
-1.2408,-0.7,-0.288479,0.77278,1,16
-1.2308,-0.7,-0.290542,0.772355,1,16
-1.2208,-0.7,-0.292634,0.771918,1,16
-1.2108,-0.7,-0.294756,0.771468,1,16
-1.2008,-0.7,-0.296909,0.771005,1,16
-1.1908,-0.7,-0.299093,0.770529,1,16
-1.1808,-0.7,-0.301309,0.770039,1,16
-1.1708,-0.7,-0.303557,0.769534,1,16
